sample_id,row_index,fold
29c9462f7a753103,241,2
ca1a4ada98f627d0,242,0
72c70dc5a6c5c969,243,2
9d622847344b4300,244,2
614c09072eb4f636,245,3
6ee78cddff6bd283,246,4
cf8cc776f719d8d0,247,2
cf7d8649ed2af343,248,0
8fa17294a2ae58e9,249,1
6bc2c4ff1a0eb765,250,3
20fc7542cabce8eb,251,0
b9ef312af6a3fc6a,252,2
0c37d78172861533,253,0
d49d18ad9e17c23a,254,3
05a1e5319491eb64,255,0
f40baa9d8d17e2b1,256,2
4a55edd85ebe7fed,257,2
1d07b4ed4fb7a773,258,2
29e3eefbf5f8a344,259,0
8a4a81664f095b09,260,3
6c13097d15feaa73,261,4
53b9e31b1462ac9b,262,0
c50ac91ab7cf0019,263,2
d2648a6c0e7ea9b6,264,4
877715b89b1bbd07,265,3
a7b1cbc750a4d9ea,266,4
9bc5065d41911446,267,3
6224e2fdeb83972f,268,0
7914040e4b87e3d5,269,4
c0d067bd64aa9e99,270,1
0d91eb532073b9fc,271,0
6b33ccd628d47f30,272,0
92b62edb60a6aff6,273,4
334957ecc5560d6c,274,3
3c8044c5a4beb4ab,275,3
1ea62ffeb5216d2f,276,1
39cfe2ae269759fe,277,4
0c95d0f80e922384,278,1
aaa1047e79e1d5a8,279,0
cf6d073b311d63fd,280,0
b23fe91538da9e14,281,1
4e630ba1b6869486,282,2
b328e84f6d3f721a,283,4
510c85dd096476b4,284,4
815f20b09aeafb9c,285,1
fc2675d4b17a81fe,286,4
385bff6dc5d16a20,287,2
057be334cd2580ac,288,3
878a85757e9f4008,289,2
c65d98196338b1f5,290,2
1184db58a4aeae50,291,4
7731ee671c8e7d6e,292,3
d80520e2686fe131,293,3
95ad1313f6d891ff,294,1
e0cfc62739db94f9,295,3
95f33e758b38af41,296,4
971535aefaed03ac,297,3
dc60baaee45bcf62,298,1
f0fb309caf1e1e16,299,3
6f6ab5f8eb069f77,300,3
596e0bad5f453167,301,3
0b8aa069b2f52f5a,302,3
17704ddf4f053d71,303,3
451ddd1f16f6ef98,304,4
0f9d550fc396e07a,305,0
b99ce58b5afccdf5,306,0
6f7e857ea3a74581,307,4
0f2a0961bd41e293,308,2
eb70536b9455c8e6,309,0
137781ea4d44e75a,310,0
240bdc7e84036b93,311,3
381e641b3d1a9529,312,3
7db2d241bb7f6c9d,313,2
836e75e074c2beda,314,3
0761a1c6d623c82a,315,0
4959b629437df1d2,316,2
40ec9dc2dcc224eb,317,0
5709905652be027d,318,0
5541244e9f736c68,319,3
5d66ffd6aeaffd7b,320,4
cb1ce5f585ae0d1c,321,2
220e03ca42b7b9e5,322,0
cc582c9ec004b961,323,0
2fef0d0abbb50704,324,1
d6828d228e39fb93,325,0
aca2e088ba4a45d4,326,4
a41ef3799933f94a,327,2
263bb08020f1bd58,328,3
1dd89775096629ca,329,3
687b1fc240a9112d,330,4
767244e551b463b5,331,2
f7c34554ae7b1f3e,332,2
caf63cc1076c05ec,333,2
cbcf9ee59f181ca6,334,2
95cea2fb6ca525df,335,2
3748d425cd5c7586,336,1
635b6df1ae743b3b,337,3
b56455e537966abb,338,3
c613bb7a79c551d0,339,1
8959ef89685f0d0d,340,1
f65f198c79593fcd,341,0
c96eee9a068493ed,342,4
9e51735434e9adcb,343,4
875909132933f114,344,2
37298d5862394edc,345,2
547e6d072236f06b,346,3
997c96ac80215b06,347,1
23a335d937a4a86a,348,4
89af3c9eb59ffaa2,349,1
6ec2d19ab9ac40dc,350,3
6c94e6170742f0a1,351,1
f3efbba66982ba4d,352,4
fee63f47a06a8729,353,2
a40e65a76c7e0f79,354,0
6d8b0a0a6e2f8709,355,3
a910a65248256776,356,2
28bfe5e9d6c3fe33,357,3
f2faa266f1bdff5d,358,4
f8ea86a8ebb4c2b7,359,0
2cd942027ddbff8f,360,4
16d25bd291351454,361,3
2674f1b25c4bff2d,362,3
079305dba1aa6731,363,0
0f1c5f617a317809,364,0
c2894fb9fecc08f9,365,2
f06bc5bd09b4f711,366,2
6b6d6b0934666d19,367,1
bc30d180e0422bec,368,0
46018e89e1412852,369,3
95be0079133d4da9,370,3
41a2042814ff8364,371,1
1c6d1def1801e596,372,1
f12cdfac70742636,373,4
d1d742946962ad46,374,1
81fbc374b4da1116,375,3
bf0e1f0679f0fc14,376,4
bee8a2678422208f,377,2
f6b65936ef52c222,378,4
f40c84657048cb4d,379,1
b464d1ba2f698c1b,380,1
784122359a6ee0e9,381,3
b30dfd1a39d15757,382,1
c5b174cd1989ff7c,383,0
2e2c0c216d32152b,384,3
1c36765d21b15df6,385,0
6405aeeacf1466f1,386,1
c224169ede330a70,387,1
2797c60da2cc67f1,388,1
1d181bdc3e92f925,389,4
67a1533aa958c0ad,390,1
ad968b261b5e5c5a,391,1
49b4f727352b050b,392,2
d4bb019101f1cdaa,393,0
9f530cde83cd3b19,394,1
f4218136ccbfa575,395,2
369011082c8781da,396,2
36829cedfaaf33c5,397,4
9998b16b7704d4cd,398,0
e2ef96fb2af596f9,399,2
cdebbecfb9fa292e,400,3
202e6bebc05e7c1a,401,0
f7d2b006913339f6,402,0
aded97f7865bfb11,403,0
0f9876f3e66959b3,404,4
b0f14eed2c220758,405,3
9cf48af98a516a9d,406,2
cc24ee60664793d0,407,1
4d0a2db2de6cae36,408,2
5a819f81d5db20bf,409,0
da648511d29b5628,410,4
75179d4a8c534879,411,1
3f082c8adb14f457,412,0
bfe9364b2006e9d3,413,4
b57e821de3a142cc,414,3
e9f48afdda67cd23,415,4
791965abb7309d58,416,0
6a4936bb6139172a,417,3
8e8ac2825f011a24,418,2
f4b24de552dbbb85,419,1
77ec7d070204cf65,420,0
aa7d5d5d494c702d,421,3
62996ecc0add5da1,422,1
0ec3c8d911f4271c,423,1
065c6048683baec4,424,2
027ff6f09df62e88,425,2
4cb56cde3c688231,426,4
e72288fa0d2581eb,427,3
0a5b2ed2e8bef3a2,428,2
9ba40117827d915d,429,0
ccc62138b1b1faf4,430,0
3195b9901e72e7ed,431,2
968b60cf325c012f,432,2
373075564135c125,433,2
3b428aec5b2120d1,434,0
efc380d279f342d4,435,0
101b27be580bb3b0,436,0
1317a58a13cfe8c6,437,1
dd6abc3c6cd7b6dd,438,4
5f008abfd9a190b4,439,1
6b2d62c9bcb04f6f,440,3
2461ea5c7ca5249b,441,4
f9c57ecf64ad12ac,442,0
2f93046b2aeecd3e,443,0
e956f5e669b334f2,444,1
96f91999452216e1,445,2
83fcf8037559f0cc,446,0
f819a1ea4c8c31ef,447,1
61d1ae64dd8f0c55,448,0
71b40ed8ddd479bb,449,1
3ceb934cb3393b78,450,2
3fffe819ccf3caf9,451,2
eadfafb8e8fb593f,452,1
e50852af3c5d3b8e,453,1
0ee28bb75e1d5443,454,3
90e314e9558e4a33,455,4
aa72145da0466268,456,3
0c4c5e21e0b0574a,457,4
e68786b93679097e,458,4
c4194b493d8ec086,459,2
050cbab48cb40493,460,0
476dd1a4aaa8feb0,461,0
0406c218cd32d38a,462,4
fade0bd619dda327,463,0
e9c91af6289798ee,464,0
3ac9b6353b90aeaf,465,2
12d7036ae0cabbf0,466,1
364d8f6589f46f2e,467,4
9a2cbb85ee959199,468,0
dac244faec2c6752,469,4
dd489dd505a7561f,470,0
0c78696b178cb979,471,0
6ad1b7e4eb60743e,472,3
2b621731b902066a,473,2
2f5a4d3e3cf3476e,474,3
5590f919e820bdff,475,4
ea7943f35c99e660,476,4
bdecb5023fd1008a,477,3
785318c781cf94b0,478,1
3602e9322239815c,479,2
030484048f13a712,480,0
a6b28ec377947e07,481,0
15adbe430e0d57d3,482,0
cd8ce330939a8371,483,1
b8dfb994ba512c5b,484,0
a931742655b2a621,485,3
240beb34e1b87812,486,2
b00e5f483c934da1,487,1
ed8560daa63cae8e,488,4
1e404a80e2025f79,489,1
05c97e5f15a6ffd5,490,3
9889535a65498f5f,491,1
424a59390912ae7c,492,4
4b9870dd00b83ca7,493,4
1b387ebe04eae110,494,2
79a063db4b3c5d4a,495,4
76249170dfc88d7b,496,1
714e4f9b1ebe3234,497,4
7af9a89d7a91a836,498,4
f31046a782c91fdb,499,3
58689ed4506592be,500,4
3f541bd9e0c61adf,501,3
96d806a26192b56f,502,3
97da4dafff055ba7,503,0
8c3967052a01a92e,504,4
de5afd42ec9cddd0,505,2
e6fa89d05b581b5d,506,1
27890e7eafdb920f,507,0
65510f45f58b792a,508,3
9174b326cde645dd,509,0
2a0e044c72d6a55d,510,0
bc8b73a476c0cf5c,511,1
b1c893a5c1ff0390,512,1
b2d5da543db6f654,513,2
066c072981856a4f,514,3
ef42477e1a560b3b,515,0
5a45c0325051d142,516,2
5e7e1922343a26c5,517,4
27ae28634a358be9,518,3
6578076be5b93408,519,3
8ac8f36d358f5ca9,520,4
c7bc35638066844a,521,4
468ab98dc718d8fb,522,1
16a4ba40b9c6b46f,523,0
bff5cd0af3f9b8b9,524,4
d708a0f9f235454a,525,3
35d49d942203121a,526,2
daf389cca3b95863,527,1
dc2f89a915e17b37,528,2
40889d1b0f845e48,529,3
d7bae351511cacd0,530,2
bd6a0cb7e4bf784d,531,1
3ee1a8b21423b5d0,532,3
0fc5d71bf9c214c9,533,0
51e5b87ad855806a,534,2
8ca3cab607780d60,535,1
68805ccf40befbae,536,2
ffd01ce6333ade50,537,4
88a56f33d924aeff,538,4
d558c3fdfd667626,539,3
e0b6ec39fa433fa7,540,1
56564d185e56b6e4,541,1
52071adcae9847af,542,0
1f41ab38cf16ce3c,543,0
2f950bdd590b277e,544,3
0e50520839c9ac6c,545,0
52c7d78e3164f1a2,546,4
d9e3b16365aeda80,547,2
d9f139a39b74bc20,548,3
23ea7428dc7638ef,549,4
c0ba61265890e831,550,0
73db8d2c478a1c67,551,0
ca61b25331274a9f,552,4
68978e464beb312e,553,4
e279e0e38f022727,554,0
7304149c70982ae0,555,1
31925ee23906a241,556,3
35da61af36e0b84b,557,4
2dbccbde1e7446b6,558,1
9b35c8fa252c3ffa,559,4
1fab63552b366ec3,560,1
3f9ab7ab9200b802,561,4
d1c2aa0833c58391,562,0
6010a8cf2c8e8932,563,3
c1ebb0ce5fcc55c8,564,0
bad6ef93675df8d3,565,0
c22c06db5e9acd25,566,4
6873af63be6725f7,567,4
59f471cdef441ea8,568,0
d351d004cc1b6e0d,569,3
504b9f9aa01c03b3,570,0
89418105bfba0cf6,571,1
3e903ee73d813554,572,1
aa4495a2172114d9,573,3
9bc62e84c428914a,574,3
ad39fee613b2ab4f,575,0
6b0a7800d69c5449,576,3
6fd0059305b8540a,577,2
15422584410c3456,578,1
2777b4774327c82f,579,0
0286540b7441fe45,580,2
19afe86b4a0c407a,581,0
67c94def9fd0fede,582,4
5da9a0b78d2e06e5,583,0
72f59f9a2c29d461,584,3
c9c7f06783d7d29f,585,4
a84375577348d4f5,586,2
624f14d9d84c1f4d,587,4
1db829bc523ab635,588,1
bcdbb04f1869d976,589,2
4c447558a39cd6eb,590,4
13e9eeca7f5f9aae,591,0
68d6e8d3e2d026a1,592,3
baa8741c99a95682,593,0
1e704f711aab280e,594,2
a048d275dd23e886,595,4
18e4fda354249cbd,596,0
5152fbb45412f3e6,597,1
86b3469c3f031640,598,3
ddea62a8b58bad4b,599,3
c3752677d494d46d,600,4
a3a68ba4a6bcd32d,601,0
95df102ede37bd55,602,3
39e0ed547a60b5d8,603,0
3bdf52fd95ea3ea6,604,4
f04c288bf760ba57,605,0
e80adc32a590c955,606,1
0f67b15e38190cbc,607,0
d20a9c4a929a69f4,608,2
23e69fad8bf39934,609,4
b547292fc6d3ccc2,610,4
c45b149dce17e931,611,2
1b6b5b5c7794f3a8,612,0
6cc2c632d2727d4c,613,2
b3a4de3ef1aab93a,614,0
05b683b04617d791,615,4
0e773e6d77c740f4,616,0
5e9722ab24a0d7f1,617,4
d9a8ce8e03036bf2,618,1
1d4a7d459a205f2a,619,0
22486256ee8ceb1b,620,4
46ab93a50e1aa261,621,0
f6375b4b24f4079a,622,4
b5a776a944d9c3d1,623,0
a82fda615cbd782b,624,4
4d711b5a829e8f96,625,1
1f13b0d4563bf4bc,626,4
98695cead655624b,627,0
de8dee67f1adfdd9,628,2
85c23af7476067b5,629,2
e84f3af76ac63fda,630,0
b8c9f4e4e05c01f6,631,1
8d5f771982239b26,632,2
25cb42905a7bf177,633,1
378637b52e6673b2,634,0
0429935fd87d4fef,635,1
3f1c4bc3ca273383,636,4
255f57d46438deea,637,1
f3bddd749517a3f9,638,3
3aac38aac9e82ef6,639,1
3dac26788474a109,640,3
77ff6c2a7228723c,641,0
03bdf382fabbf39d,642,1
e581564777e493d5,643,4
89568b2a684dba54,644,3
7503744be148d123,645,3
c80eadb3bcb77c99,646,3
97a093d141caa5b7,647,3
d746c0c57c53a531,648,2
343e40109483fb40,649,3
f8c6082fec10daaa,650,3
654277fd0ead1e25,651,4
93bc691debff756d,652,4
2021116def03da51,653,0
cfd2104f7874330b,654,1
2093b1a3a0b7d2d3,655,1
5654a437819178e2,656,1
04f43d692e36ba44,657,0
7851699aaa9db96c,658,0
6fce92f62bbf8ecf,659,3
084f26e2fcaed981,660,3
1f8733cdb78c4e82,661,1
7cd516cf437212f8,662,0
59e4040bf10b8266,663,4
294f7d451e1d94de,664,4
cfd90008e07bc197,665,2
d7d4d0232ac746b8,666,0
de81beb88050e2e6,667,2
1f10a000ea19ccea,668,4
a2ff8d034689369e,669,4
8b25597e4c6e4bfd,670,1
5eadc320a13fcb6e,671,3
c530ba756a0fcd4f,672,2
459e19eba1119224,673,3
43447be6c5a3fea3,674,4
4892a27952fa536d,675,2
77349eb6aafece24,676,2
f855428288fb16df,677,3
9b84f0ae4fb6c6ec,678,1
c08e3efad0b431e6,679,0
1cafc5eee1d5765c,680,4
5d6f400eff4a6640,681,2
e29a5f7fde47cbc3,682,2
6f74b7b7dd06c0ce,683,4
b3b6d69800b70a83,684,0
a13db343749ad3df,685,3
480eb23651d1aeef,686,1
61600becb2d39d93,687,0
c2a06da1f838ba0b,688,2
9d39100c43118a54,689,1
1adcb80e9d967710,690,2
395b24dd47918408,691,2
70ed75a8bbb940e9,692,3
5a9943e8d4262e48,693,0
33e97f81ee6c2e13,694,1
0474d9d3e7c2171e,695,1
f26c7d254e0424f6,696,3
9628212d76ba2347,697,2
5b3c20e60adf5dcd,698,0
fad3b5ba236b4849,699,0
bffe39a94c680935,700,2
85ea672adfff71aa,701,2
5b72ed7073f2f793,702,0
c546a8bcc0682b46,703,1
8f21d1bd1c24c4ee,704,4
f93d07127ac2860f,705,2
3db9fc5da269d366,706,0
a57fe9b17f9baa52,707,1
07368a67c7da5a31,708,1
fd63be4adb1adcca,709,4
179f980efb485217,710,0
9746b5219486c491,711,0
6ac7168397198532,712,4
7e8e7e4117f92f6d,713,0
69673a99f228bcde,714,3
3989bf9bfefafb52,715,0
cb7aff2e437329ff,716,2
40b76ae6d3658b68,717,1
f3a157845db5da74,718,0
e9f5b3cb47035704,719,0
8a385f25124da167,720,3
aefcfa85d9f0317c,721,0
6b60d5d27e329e26,722,1
ecfc115b6af125ee,723,1
a5742a32ee4c6145,724,1
723e16bcfa8e4277,725,4
a3cc998104a22ce8,726,4
a5b941357179a53c,727,3
a4237ca9fb97cafd,728,2
70474899fc14ee73,729,0
8cbef629290fbf01,730,4
e7bc3e1b7efc46af,731,2
feaccded5c04168a,732,3
448726e9abb169d6,733,4
f8c52cc126f09351,734,3
99962b7b199027e6,735,0
3db70dc0d650fa99,736,1
5069fd3109049b8a,737,1
ad130ebfafe949b0,738,3
b04b0251f50dc1fe,739,0
5cc165fb95183643,740,4
b2c6177f796e077a,741,3
cd1eeef1de2ce284,742,0
7eef632252e29711,743,4
a06cc066cb95126c,744,1
87a2cb4180db3389,745,4
4b175f60a807c9d7,746,1
a3b773e9f4520e88,747,2
9b9579c83b4f8ff2,748,4
e0913059262d7b6d,749,1
6b46022b869ea96e,750,4
bde9e160b54f67d0,751,0
d5e53ead95573eaf,752,0
dd46f1086199e774,753,0
adda283d60acf8ee,754,2
dda26b56894d4706,755,3
e4016dc501d9ac5a,756,1
6b0a9bef37c58527,757,4
85912d491472fe52,758,0
e24320cc02bca8a9,759,1
a7a86c4a1eb56287,760,2
ff6f3cb4d9cfc28f,761,0
6ce4e7ad544bff0d,762,1
2f61b467624005f3,763,4
0786cb2df50e3ddb,764,0
0c7a4e74d58117a2,765,2
34c9253363e04fc4,766,4
314476223ef645b3,767,1
32398abb9adbb174,768,0
25d2d4b321afb157,769,4
0ad1fc1fc3daf8fb,770,2
e58c74fdda087556,771,3
2a04c59d07ca0185,772,3
04437e746e12ba1c,773,2
8c30f907cb6a1319,774,1
07445697e4df4cd9,775,2
15b4b69452ad7986,776,4
1c51feae5f3d926a,777,1
dbeb139ac3da614f,778,2
5274a48a8a952078,779,0
7be6bdd74dd3d94b,780,4
2bee55cf9dca28e0,781,1
571f4cdcb50748b3,782,1
e8f36c6bd5029a63,783,0
78ebff2c522dc9af,784,3
9e71b8f03ae50d70,785,0
b27e2d5dc45048ee,786,1
08aa73579343e298,787,3
a5e935da5210e154,788,1
6696b5baf4ed4f83,789,1
bbbab146a7c8266c,790,1
b097278cd6dcd286,791,1
cf5fff5d8affa747,792,4
732b751c7a47df25,793,0
bddfa5227c8d5fb8,794,1
4cab55cea57f711f,795,0
61d0da160b041377,796,0
f7857fc97fe849a6,797,2
9a08b2e58d2c5634,798,4
48d148ca9283dc13,799,0
68ddb248562a1bac,800,1
23f73ea0a3a4fdf1,801,2
1877f1df991e1842,802,2
2db02405918c8613,803,3
4c12a75a3f1e3a6a,804,0
42bddcfb1e98b955,805,1
37e6d4d70c57959b,806,4
ce274d1f39c26be9,807,3
8142796b399b922d,808,4
62aa4bd165a0bc65,809,1
22879f9055173e06,810,1
9b506b85f26bf1b1,811,0
e03f91fbea3bb6ab,812,0
2b1074c75106d963,813,3
e44e91d14e6598e5,814,2
5410215bded02b6c,815,2
2212707d73d18eb2,816,0
3eb5bd354378f7a5,817,2
72610001fb11832b,818,4
9ce04301615267d6,819,4
555a3bc79dee53b4,820,2
a7f2215feb8f67e3,821,4
939b7d4857722e1b,822,4
0cc2f6f999a42c4b,823,1
f3b514e320b903e7,824,2
212d02e815316496,825,3
a9b1bcd65beca407,826,4
e9f9bd00b07cea2e,827,3
f2c2e1901ec2110c,828,3
fae81b679638eef3,829,4
eba9af429d1733f0,830,3
ce1b6d6834ef3a5a,831,3
37143be1db12654c,832,4
988ee78302acaf8d,833,1
4312641f2333cb07,834,3
9608563c841e93af,835,2
94adf66c637f002f,836,0
e222df0d4585155a,837,3
5af7c4087341049f,838,1
931580f7787bb309,839,2
b9b0bde2ca140d9e,840,0
ba5260efacc8f62f,841,2
69fcbd9e4c8d7819,842,4
6daaedaa31f59969,843,4
00a97451ac865e50,844,4
23b859153f05a281,845,0
28042dcc2dbfbeb5,846,1
98261915362a9310,847,1
901710cd5161c888,848,2
ef9e780209083ed7,849,1
4910161de5aec675,850,1
384f87e6cce7fee0,851,0
cfbd54a0ec4784f3,852,1
09a298c23c213acd,853,1
b067fbf1d925f774,854,2
09f6acb4b0b81f0a,855,3
9d2187612fd661e9,856,0
f826929c51906434,857,1
e6690cfa5aac3f25,858,2
53814c3a192e2212,859,2
877b6700f61a585f,860,0
9aae806442bbb20f,861,0
5b91a030da62a783,862,1
ccded5dbb584fd87,863,2
706850db05d7299e,864,0
8b105ec3e8e8e2d6,865,2
bff3c7efc3ed77c0,866,4
7756c7fa334c67e8,867,4
839d3076d097b049,868,3
1d67b098445d9476,869,3
0b30e67a9e2cc2ee,870,1
bfeaed05b650c7fe,871,3
c4892b6cc533f338,872,0
3099861309f5e24c,873,1
ddd687c8501f1ddc,874,4
4b6be2dc3af605ed,875,2
022b82ebbd33af97,876,4
a9a43bc6db6a92f2,877,1
9be0f07aab56cc7b,878,1
d4168f732126ccc3,879,3
3fa9dd655fe691bb,880,4
70e784c59d6b068b,881,2
b8efe92b3ef1be6b,882,3
8934ed1cbe1415b7,883,3
d3d9d538c2dfcd03,884,3
49da0572ce9c7a3c,885,0
4594010e556d5073,886,2
45614414e4f9e7af,887,2
98446d4bd46206d8,888,3
453d47504e7a422e,889,4
f0165ca65c64179e,890,1
c9fdecaee9c7300d,891,2
bf30d4c33273f43f,892,1
b60445b48296eac4,893,2
3bb9aa3d41c898f9,894,4
