sample_id,row_index,fold
591a1b7581fe21b2,189,2
9873c061971f1681,190,4
6bfb0e709cfc04a7,191,2
72ce5a1fcdbc92cc,192,2
2bae541b42773df0,193,4
bd1e474c24374b65,194,1
3508c8b8602ae248,195,4
7e7c73034fe8bb15,196,0
afed23f00a52ebd6,197,4
c78ce6d4210ec119,198,1
0a04599523862c01,199,3
07b611f8f355174b,200,3
69ccbc739afb52a4,201,2
35259f174b73e192,202,2
8b7056d7e13bb8a2,203,2
b35ecd31f7324ce3,204,4
ad9580161542e727,205,2
ac5d1c085d4a7d12,206,1
d923928129cfab5a,207,3
7338288ab3b4d14c,208,1
cf2310040df098bb,209,4
894a7ca9b0c1db45,210,2
1e8f292501fc9f67,211,0
21ce1b216b7c1de7,212,0
dd827ec4390a5499,213,2
f9899156bf52e1c6,214,0
916e5b2369f53334,215,1
c8a7a64bb6e66476,216,1
01625b44c2a22441,217,4
0bc5e6ed08d93f75,218,2
f5df5ee36e65af51,219,0
43369ae800420be3,220,4
e4a33e2a658066ae,221,3
fd9686afccf1d788,222,4
87b5b3bf609aab0e,223,4
4172e0220ab2aa46,224,1
595d167281a31ca1,225,0
6021a730d1f769ef,226,2
6ccf72066c46b6d0,227,1
3058e9eb0c7c78cc,228,0
eef7a633deaac0ba,229,1
374d10993ad44501,230,1
4012d347a79f5c2c,231,0
81bb7528bd4a0d3d,232,2
03b0bfb713e66c5b,233,3
c6ed25b995b5c9c1,234,4
ffa41b0d98e6a220,235,2
5390e26fc98550eb,236,3
df3b1257327d7d22,237,2
aae2270ead605e61,238,0
a2fd8ccd90de1208,239,4
19d2ebe2a4b6bdb5,240,1
87237c8569482b7c,241,1
aa1a2f05f4834893,242,1
4723bd6e3e479172,243,3
03ae2a8d4faafb19,244,2
e4363297db6cbe27,245,1
8890449d0613103f,246,1
ec1f2d9db2f0ce70,247,3
c159578f4b7e58b5,248,1
38d9356e89376418,249,4
6d2d71b3236290ac,250,1
e66bbcbc33a31c50,251,1
4ef8eda0c4ffc7c3,252,3
6f7ef44d5cb7127e,253,3
c9ce94cac2eb1324,254,2
34458a7cc5ea1d1e,255,3
ee021de28b4a9451,256,3
fd83edeee18b20fc,257,0
de2392a0152f6ae2,258,1
f2d8b1d870075824,259,3
5f2bd86986df8cca,260,4
101530803fe1bcfd,261,4
fff3cc96498cff9b,262,1
8a28a7ec3d54cfb0,263,1
2b15f3b7c0aac5d9,264,2
df5e097975917aab,265,1
2d09b49391c2662f,266,2
ef480ce1260d0447,267,2
7524d8ca78bb0535,268,3
242927d9b9174c24,269,3
a4d5a756630a1a9a,270,1
bf89a27413b529d7,271,1
1c4635ec79ff397f,272,0
9b63a44747ee53eb,273,1
6e096defbfb1d522,274,4
a3bcbd53a3d056fa,275,1
6085637133b5e8b3,276,3
77764d6277c582a2,277,3
bec5597e8b1bda23,278,2
406af6b468ddd45d,279,4
e6371ddc0f1df892,280,4
45d2dad5b6819f9b,281,0
50084da0c514c641,282,1
3510ad8d5dbd5fe9,283,3
87eb9b471753d028,284,1
7615c5d26e8abd47,285,1
34d75bc4718eb471,286,4
ea14e05d7219071a,287,0
dccffeb49cbb350d,288,3
dee9ca61ada4d294,289,2
b6ad6d6e68de83da,290,0
d168c6904e420540,291,0
461462db1d61c8c0,292,3
003cef821a883481,293,1
c15840062f86ba77,294,3
1de2228fb7d51836,295,3
0f62d105b0d77ceb,296,4
17c9c57228d755cc,297,1
bad95e033c0540b5,298,2
3592074e9f5a48f8,299,3
45f30568a549b5b0,300,1
4419cf79d0a342ed,301,3
8fde9be912e7429a,302,2
d708ad19aab0c69e,303,3
89f6161f76cef770,304,4
1944e3eda7aea2a0,305,2
b879ea4cdc6fe656,306,1
eb1bab09657413d8,307,4
fe671b32b59875f6,308,1
951ff1a86265ba2d,309,0
c7669976abda0072,310,4
612343c073d1a893,311,3
342ee14e2d4fc23b,312,0
bf6db88ff1a8b047,313,1
c50b29d4ac6764b0,314,3
23dfa14f581ba8d4,315,2
3279d4e83d19b61e,316,1
af1d68e93690df57,317,1
438661784dfd7e34,318,0
00640ceb7f317d80,319,3
43b2cc475fd97047,320,2
0b32a14a199f934a,321,3
84a9ca354b816dda,322,0
76c0d3abeee7ff6f,323,4
539386eccaf248bb,324,3
368ca80256c9b8e2,325,2
8bb4fe7808623d01,326,2
54d018f84bf63192,327,4
d7fdc7f58e194f6f,328,4
6c3936914f14b6ee,329,4
97f645e7807b1597,330,2
9abb60ce183e694c,331,0
32e281cf51c39cd0,332,2
792e9f2f481a5817,333,0
9bc4d69a539d2d76,334,1
f4a6d701a99dc7cd,335,4
f12f3d93893e1cf9,336,3
cb25ecc06c3d7318,337,3
57cdf75adad258d1,338,1
247a950cf9a19cc2,339,4
826f2c9344c57976,340,3
291a55ab570f5a47,341,3
0147b980cbaa9837,342,2
105a98ec1f7c60b5,343,3
29c0461955bf7b10,344,0
a75e894f9e8aee8c,345,4
0b92dd83ca32fe9d,346,0
fdb87c27bc488581,347,3
9f928266e53e3374,348,0
7ee4e6cb047f0ce6,349,1
2422c4de1e407104,350,1
0f0c78fb00937fb9,351,1
29985430f53d0feb,352,0
a9c6be14eff7dd67,353,0
3a63b545522ed377,354,2
bf5ffcb4b1124946,355,0
a53371ae735425b3,356,3
65505919b9d402ca,357,2
10ed377f4b6d6404,358,0
4c5e485167725057,359,3
30a491b2d56560e2,360,2
2095783244f8ee56,361,3
0cba13ec8d951873,362,0
2af8a601c9208881,363,4
040367ce8a753576,364,1
e43e831fd599ee95,365,1
047574fc343d72e8,366,2
69bb06df84b09a1f,367,4
09aa12ecab798614,368,1
62298dd31d5176ad,369,4
ffd2e1f2a68d18b6,370,1
efefb21d82f9af5c,371,2
f2208842c597168b,372,0
2cc0c1366cfaec7d,373,0
a16ed793a90ca29f,374,2
a64f5244d73dd628,375,1
ab0ed5fdeeacfe8f,376,0
ddd70be54d24d867,377,1
c19dab777c9d3029,378,3
510095bc15e163e1,379,1
6451a3f3d58318f7,380,2
ecc49d962a6bae52,381,4
9f015b5a0f2e0278,382,4
1b437eae8337ae85,383,3
df42cc6c2d570e24,384,3
07d60eac70dc6d00,385,3
367f739cc64d793c,386,0
bb0eed73e5c7093b,387,1
7f32e738e1d5bbe2,388,4
324aa1343f3a4077,389,4
9884650c03f0bd3a,390,1
d7f033b71f37f4ef,391,1
1e13be2668aeba96,392,3
0b73abe018214feb,393,1
8802e89e8d98c072,394,2
ce0cfa44af500241,395,1
795738add1e4b900,396,1
ef49452c3d95e095,397,1
ad5e0b3724a01e11,398,3
959a12eaafb52f74,399,1
31b52eec76ba6812,400,2
2f9f748178c4c10a,401,4
0c102f392d6a0d8f,402,1
c65845c10add687e,403,3
6adf3d2d3a5a9679,404,4
327ffbc87c86743c,405,2
3e8a6a571b999c11,406,1
7f8739da2689e6b9,407,1
91fac0ffd860eb8c,408,0
cbf00ebc10830fc7,409,4
02b7a0f4c13bafdb,410,2
0b9c14d519ebb235,411,3
4d8703605246ed04,412,4
98ce2ef246f98a8b,413,3
bd2e525c9f5f35d8,414,4
64712128a6d8f4ad,415,1
6c691c68fa170139,416,0
3d323384334f7bd3,417,0
9b94a7530bb4ae79,418,3
65634555ccb4ae53,419,2
b576e933955eb8ae,420,4
24536f4166fe465b,421,1
e3b6c01dd9e7cc00,422,4
fca5476803be4ad3,423,0
33bb94c057ff7d80,424,4
81099a60275740ab,425,4
814bbe4a81fe5fdd,426,1
ad3eeec72cfb4381,427,0
2c0b37280332959a,428,1
badd7f51b1d6df07,429,2
06807653314bc9ed,430,4
0c155938f7592436,431,1
2d60ca4d9df48ba1,432,2
977b8ce9c8430c1f,433,2
639c19e4484b98a4,434,0
e8c4d73d2e111973,435,4
1dcdcd601fb8ddc8,436,1
1b6ce774692e6867,437,0
c022253dcfd08287,438,3
dd6b808d171f3fe2,439,3
b565f62b126ac1fc,440,0
6d3c0ca61fb86bc0,441,2
613cf38152438a35,442,3
3fac4cf11936cb10,443,3
953d2fe41642f1fc,444,0
78437b7fb79cef1a,445,2
1825d323a061aafa,446,2
91feb652ddf62ab8,447,2
5fcac7d672d2b851,448,1
49b3686635a27ae0,449,2
50db259f868524df,450,2
1bb90bc65d80e675,451,2
501c64e1be2757b1,452,3
e5a6d93eb9b38613,453,2
a6d73e9d41617b01,454,4
731df2b1a0bdf66b,455,1
1ba53036e738c9b5,456,3
00e9cd7a851b60e9,457,3
122185a1973267c9,458,4
0e78ac8c7b3bbc40,459,0
13b90df216f3a1de,460,3
5645a1c76b1ab4c2,461,2
e11a2fc37e6f22e4,462,3
3576204e63f0b2e2,463,1
f3ca55b86e792754,464,2
9ed76f939cf7dbe5,465,1
62edd4529ac1360d,466,2
3b1b78944f2b84af,467,2
f73f1ee6880cbf4d,468,3
7aa492caa34248e0,469,4
99cb9ac7f3fb14fe,470,1
7bb015c84d109791,471,1
86aea56c015c18e6,472,3
37806278426d166f,473,2
6dbdf5da6bc95c1e,474,2
e0155c84222afc80,475,3
0975af005d2a60c7,476,1
7171df82ed6e65fe,477,4
6b52f8974da5e088,478,1
9acb38c2d6a37015,479,1
4c4a1ccb5f73caeb,480,0
6ce034b28967b038,481,2
f9068952de7e050c,482,0
44521a5af3ce9683,483,3
5347bd0106de67d9,484,2
651b22d22669c96d,485,3
85d76e80c66f054c,486,2
ef355dbdeb7f6afb,487,2
fcc94f4c921434b8,488,2
efcaa16757dbb524,489,2
2b14930734b0da64,490,4
ab87f22db9058cbe,491,0
dae5a74fda5850ab,492,4
a9a411947a6b17de,493,0
7e15d07cabfde0a3,494,4
86677d8b081d2f4e,495,4
cba346bcea3c2225,496,1
d6b6b118999350db,497,4
66922ba05f2d2768,498,3
930c208dab25840a,499,1
851583244f82f07e,500,0
0130ab68e3588784,501,2
a3b02d016999c373,502,4
d09b26b146b0cfd2,503,0
71052a36d038f53b,504,2
e8e1ae6949cd51ed,505,3
ccfc9ac3d289dd44,506,4
0e84417ec46a649d,507,2
d603e006cd3edff8,508,3
65559d4b363406fc,509,4
ae99d9e373c431e6,510,3
ac498a798db63c2c,511,3
f8c052d9e9927620,512,1
2467ca66a363e3c2,513,2
d91a9050ed7e2b3c,514,4
d402bb00f29f76aa,515,0
863b5062d86bc8c7,516,0
23ea01857025665a,517,1
597343193fc6cc11,518,2
29a1ccb8acb9668b,519,1
5c816dfb21ab6948,520,1
890863c8e611281e,521,1
cddd1c6af3a57417,522,0
6e010495e7403b47,523,2
fcb22d7f859b8cdc,524,2
3771e5b5b74e40a5,525,0
430d4a1285033da9,526,3
3b556e7d9fa972f5,527,3
e261955bac76cb16,528,4
242207db842f4676,529,0
d593a4e770f89330,530,3
a99fd8f5aafb20e8,531,3
399ed447807634cf,532,1
11f5ea19b4a4e04a,533,2
a82ff5f615ef95da,534,4
6c8de94d2d032d6d,535,2
9bb458d5f5739180,536,4
ef1cfd1400d9838f,537,4
30b7417535302c5b,538,3
8e056e779022fd68,539,4
cebf0b29086c5545,540,4
b419837abdbf53f3,541,1
3fee4ff6963de54d,542,2
ec9869cf50dcf6b1,543,2
8dc0f55fba82a018,544,0
e0dd3aff84fe95f3,545,0
578c7cf9b65965e9,546,4
b4e2755b383cdfe1,547,0
61220876bed90a52,548,1
18f0ec9d31eed002,549,4
f2137f631ea9f678,550,4
0dd948234f6615ec,551,4
234711ee3949e903,552,0
00774e612731fb7a,553,0
954858850163747a,554,2
059bead056fa83e6,555,3
b6d7f679e9d02454,556,0
ee9f14ba2c497d5e,557,2
1af5a3e01be5bf29,558,3
b5a64d35bbf39256,559,2
72bc90156b8593f4,560,3
428f778a6aae86e3,561,2
fd29b62b0bab5e71,562,0
153a65d162b74a22,563,3
b5ea21711ad5f65b,564,1
ea7a384205bcd9bb,565,2
0a41fada327270c3,566,2
2a435c8f01fd49f3,567,3
0a673880a91f0542,568,0
26c2d4437cecf4b3,569,4
cdbe94cf4cc6d0a3,570,3
ff49f14e311bf820,571,0
9fcdfb38f1bdc0e0,572,3
20035f532155109e,573,4
283db3c28393a101,574,1
e07d62bb8bdf85d3,575,1
837680d061db9c54,576,0
65915c765801e66f,577,0
cc35704a50974ee0,578,0
308859ae7abcbba2,579,3
b7434ff5229d1b13,580,4
edbd0c200c4fa299,581,1
bb55bf0d7aad3da2,582,4
e5fce4436c75a383,583,3
9a54f3d0644c1e73,584,0
0545aae18b84b233,585,4
4087646aca5176fe,586,2
4be0aac086fa8ce6,587,4
6b06fcea1929a267,588,1
49bb267571a9f131,589,0
4ee5c080ff4bef7d,590,3
bc593127a1612881,591,4
fec679b72915bf4d,592,0
dd9fd8f6f44a80fc,593,2
dba3a3412a342049,594,2
c61131440f648b55,595,2
f93238beed7d5af1,596,1
677597f5c8c14aca,597,2
acfaf20d9f06dbb5,598,3
3cf4d9a65e94984c,599,4
597df9b176dfef77,600,1
d3cab89fe4fbb99e,601,4
d321f83001e881dc,602,0
3b9c9ed3bf452a40,603,4
a3308cac75456784,604,3
41c9e1dfbfee493d,605,1
9111e416e01d09f8,606,1
be17bac9c0be13df,607,3
f599f4d0f7362f79,608,1
f577119f901589b5,609,4
504500c766c328b8,610,0
84565a618ef81c88,611,3
2e2c3972ecf55d3f,612,2
f6c912b6a8ba2099,613,4
6c191a5b5c1599de,614,0
102bc000b21dd666,615,0
877c64e9d027869d,616,3
8c58c3df4697b269,617,4
de9d435959285b21,618,4
037abd7a595eea70,619,0
4d13ab775024988b,620,3
3c9fd1b4ce6df0b3,621,0
fad72463f347ab1f,622,3
af2fc65af00067d1,623,0
e1db5eb227f2704a,624,3
148cb5273a98e4e9,625,3
bf142056287b72d5,626,2
98937b74d7718f96,627,1
299af826098bae36,628,1
f28646a0752128cd,629,3
b24004713f964f8f,630,3
f09688321016f4a0,631,3
794ceabc98feacc6,632,4
1964c267c22fa04f,633,1
c6d331b07e285d1b,634,2
5945d9c1692ecce7,635,3
e04ad0d3e3d9b3a4,636,4
b044a6525bd08f9d,637,0
20716c177a51f836,638,2
63fa0379fecfd8cc,639,2
ec5dd2d4e5107d3f,640,0
33d3b77d9b211885,641,1
412def6dedf2e16d,642,2
0f9cbecf00b5ea7e,643,4
f124f2e84dad0210,644,3
9ec403d99edf4a3b,645,1
f1af57fccf96f0e7,646,1
4473ac6fabb7000f,647,0
76b120b03696bba5,648,0
5b41d320d7a1dea1,649,4
ba2459e4463a131f,650,1
a724f60949597d3c,651,2
4118ac9a19795c17,652,2
0753a0b4eb85d987,653,0
e8bb6ff099d1589a,654,4
be67568bbd769273,655,4
739bea1327cb37d9,656,1
1d9497f0857803c6,657,0
99419d3535b50b80,658,2
bf54cf63e2a9d449,659,3
04656f3fea239620,660,1
850e959cd70d8eb6,661,4
f2f81449d6c86b3a,662,1
cf588145f6067a13,663,1
a9ef4f3b9375a300,664,4
cd99d3726643690e,665,2
69253beb2b4b9a49,666,4
c46a34a605169e29,667,4
70ee2b0603b96028,668,4
dcaa42c11e647694,669,3
84075763c24fbbea,670,1
78e8a7ef9d94c739,671,1
cb1058a221abab6c,672,1
3344b6ac472cb5cf,673,2
4f88a8e7bb6e25b0,674,2
670e27e798b468a9,675,1
0dcf935ce5d9a046,676,1
fbb81a8375473044,677,3
d477b657000bb9c9,678,2
032e62e964a43f40,679,1
6ad63d3a2a254907,680,2
8aae23430dab7551,681,4
cd07f581978df920,682,0
62ceb955a370558c,683,3
c32a1979364a3f5a,684,3
d2efdc89bf1cd1e2,685,3
3a50cbb891122a41,686,1
86a168ff4af9b1ef,687,0
dfe198ecdab3022a,688,0
5ea11ca46644dbad,689,1
869cbcd988b52e26,690,2
30f0cf5a31310e63,691,2
e6c162b7fa2f7d93,692,4
1b136c2f83de94ce,693,4
67b5719428270b0d,694,4
ea182bbbc3e731fd,695,0
ed8f80a32717a9f7,696,2
3318a2cf80c802be,697,1
60dee2f6928c8d64,698,3
5b99f8dfab7d3b3c,699,3
3029c3a351281fb5,700,2
3fd78b846fda9146,701,0
5763e268eab6ed3a,702,0
19cf3a5e442b8362,703,4
8efa16cfcd57c442,704,2
16be9dc2ca92e54b,705,4
ce0260cb94e8977e,706,2
0a44b7d35a27d879,707,3
a81054d7450f70cb,708,4
0822563b01b5f49d,709,0
822d9c304b63251e,710,4
8232ff0347620fc5,711,4
680d2a1d54cd01bc,712,1
e53cb702c2a295c9,713,4
68c8f020ef5894f5,714,1
bbfc9e4bb36f24c5,715,3
7086e8904fd40677,716,1
e2a7d40f6f8c5dbf,717,3
1645a62f09d73d90,718,2
a42d7db5fad0e30e,719,0
9a0709d640a5e36f,720,4
6c323a099d0f24b6,721,0
12c4e0c7b168391d,722,2
f31242636f2e930a,723,2
11dca2b5403d3ee9,724,3
63e838175e1fde7b,725,2
7c1959a8f0c8353c,726,0
042f74aa0542a05d,727,0
564ae17dd6939dac,728,4
3640d64e7ce537c8,729,2
2f6c70eb232aa9d5,730,3
f318bfe128364866,731,3
fef70a4fbf06c8c9,732,2
41876eb5b273d8ae,733,3
36d4e15a474b96c3,734,1
0bef85bfc53b1b4c,735,3
23713deb778c12e2,736,4
ce4d6994ca80ec2b,737,3
2fd0b215486f72f6,738,0
9561128bc66f797e,739,1
3decc0d0cde682fa,740,3
68cf8bb246926445,741,2
7df7a5a5c59fa6c6,742,3
7977703af82ca790,743,3
ad4ee8bb197b4bb8,744,4
dcd9de0d07a3a765,745,4
6762602226da0a9a,746,0
e3fb64fac631c967,747,0
abda5e7010054d75,748,2
e5a7b5a3f01bb0e3,749,4
0666264f86f54b55,750,3
e5b860252d789130,751,0
adf47a10feb5c7ca,752,3
a34f8bb791314341,753,3
b770ec66a8b478a4,754,2
0ab48d7997a54f59,755,1
69a9bc37b9c5bd13,756,4
4de74a377f4e340e,757,3
e9185e3732ef3d67,758,2
49763a487c0ca714,759,3
32d14a562aa89fa1,760,0
27d159f6708584a7,761,3
cfc0f311863c1232,762,0
b05b7499241cc8fa,763,2
aa9d551c4f361a9f,764,0
6fb15f7b88c523ac,765,4
9e115d6c7ca01651,766,1
1c787971dbe66619,767,2
e59c2ebbf769f5da,768,4
8922026cb8c34a87,769,0
d0a24dad1b9bf7ff,770,2
acf53c6dd64c69e7,771,3
1aa7cd734f431533,772,1
21b6a1e65d849e20,773,4
dc685310c7060232,774,4
674836735691bd56,775,2
21deb40f899369e8,776,1
cfd04661c9967910,777,3
1c070f808cda7d23,778,1
b15ad46f8e82efbe,779,4
64dc31a789530728,780,2
067714f856c7c020,781,0
9c6407eb98d36a2f,782,1
baaf1a883526e69c,783,3
5c116d515173e0c7,784,3
099d909c93db529f,785,1
1031937e7a7dcef2,786,1
cca693684ba4f99d,787,2
6b689196826f03af,788,4
fb9b4930a6e304d0,789,4
cd35eaa9baa5f29d,790,0
e0f6a631a5e15e0e,791,0
61c524ab8b708ec5,792,0
37e2fc5993edb9d7,793,4
21ada4e43815bf1c,794,4
7cfd9395e0c00dc3,795,2
000f7ff5a46d2893,796,4
50852ae69850cce5,797,2
075daac8c78f44a2,798,1
ee86aff1f10eb2f9,799,3
4c34ccc015590c8d,800,2
c90feb7759c151cc,801,1
961cb7dec9fcc49d,802,2
0d84fe0bc40c0cf2,803,0
aed107892298a80b,804,0
d609a572a5837eac,805,4
335a6b56cd9c38e3,806,4
6b21a65375c497c5,807,4
56cb31e54ffc0566,808,1
7f5d6e94bacfa869,809,0
d93aa7594514cf41,810,1
098c5432a6b2ed3f,811,0
9ffd3b7faa41d403,812,4
4ff933259d00bde4,813,4
1475ffa9341bf487,814,2
6db861dbed2bb150,815,1
8ba0b7f36cf75135,816,0
1ef570eadc41b5a4,817,0
cf01c9b2890804ed,818,4
79b662f81f6903e5,819,4
6dc1b02f839e02e5,820,4
555348a1fe0a53aa,821,2
1807fd9caab4dff2,822,4
356179777acf3823,823,4
0e9ac8510d108a66,824,1
0e647e38872a208b,825,2
d609aa6ba5066d6c,826,3
33d75775c318ea64,827,0
5d4362d5f5e8d825,828,0
a92f62dbd621ee9b,829,2
8ed758c3548e364f,830,0
527523b86cb03c96,831,1
31e0bb1b1228996e,832,3
e080867037eb472a,833,3
46fb2175a6b3b78a,834,2
6b59764e8dc727df,835,4
6e01465004fd4ed2,836,1
cb05b5e9d06bd38a,837,3
27414a5bbaca52f9,838,2
069d755138e20ee7,839,0
a46e8b391bdda622,840,3
03c85a601802792a,841,2
86b1953778decb43,842,2
59b2951d9f1e6953,843,0
fd35af00fdcc076f,844,1
1c399003f5bdb0c5,845,0
67a4313ea0ea937a,846,4
b2b5af18d350678b,847,1
11c8b5400f94c79c,848,2
72e2b1e311523c6c,849,1
7269b36447c1855e,850,3
9bb507c606d6eaed,851,0
3d6141e4dc210bb5,852,1
307e0a7fb2758827,853,0
6cb6796cc6de0c2a,854,1
6b57c2d889ae12c1,855,0
a77db5b47d2e52de,856,1
7849142c6200264b,857,2
34d44be5146a3bdd,858,0
b1ce31ca029fa410,859,3
9cda111beb6f927c,860,0
9df393968ab34aae,861,3
fcfd7815b88a4c53,862,2
350fca2ca370d55e,863,3
7cbbfaa55a676d6b,864,3
6ac12e10c7286747,865,1
161789b20a107f9e,866,4
b61f903eb6f1f254,867,2
17d9e6a62208259c,868,1
6722547994d253fa,869,0
9dcb3d6f7150e2cb,870,2
f8ff4041b2f70de2,871,3
2051b53f056c4de6,872,0
c1bf1f276b80d3e8,873,1
b2fbd0079aba570c,874,0
00934fc2d371aecc,875,4
b0e00ee08d59686b,876,3
bb29da4f40f30a12,877,1
c5d66e0b467033cb,878,1
5ae84da53c71e142,879,3
258ae6f5d4bd3d61,880,4
ddaaf817d7f25446,881,1
cbf4f4147f912827,882,3
b09f975d0ec145c7,883,1
5a7174442356c57e,884,1
e4533e9591c86530,885,1
7a24956f447ff89d,886,1
adf524969f08031d,887,1
d23fa0d50cb6b5c9,888,3
ec29a167e2cc32db,889,0
86385eb5de30d401,890,4
cdd462b2f8144ac1,891,3
7fb7a21285d830ee,892,4
