sample_id,row_index,fold
2ce8b8e5ba6e3000,154,1
df4500551adfa8da,155,3
9710064e8c9c56b9,156,4
ed7549554509a7ea,157,1
1a80ddb135ebc110,158,1
05a564f9ba491a2c,159,2
573de4ce3d733259,160,1
94a2d2fb2fa522e8,161,2
1a7bc8cb3405e7a6,162,0
fdbe102932742e64,163,4
8bb023830edfcd8c,164,3
16057ef0b2d69c60,165,4
bdd734f3c2c674b7,166,1
eec632d69ca75783,167,0
5ec8e95c356f7362,168,0
5dec99ee7a9e092c,169,4
e7024317c0190d56,170,4
6f5eda515ed43dc2,171,3
e194e945ac583134,172,4
8333671ac53568f6,173,1
031eb47eae608ed0,174,4
897a9959c4da3059,175,2
e4006e2962d39b95,176,4
7b724bceefbbd818,177,2
2145b606d3c25130,178,0
8b996feb5e2651e1,179,2
648793c636f39425,180,4
0dbeb4c0d8366f74,181,4
5804b5669107e7a2,182,4
6471ac67c58dbdc4,183,2
37a685779749773c,184,1
2639b3b801c63f2e,185,0
acf7bf4be5eb1043,186,2
ee433ed9aeff7ca8,187,1
39315746e69c0f20,188,2
f420338b03614530,189,4
36966996b3bc0b00,190,4
f9c376da2fcba064,191,2
b58f7f65be70965b,192,2
64000c1165b054ee,193,2
55f2e0b2287e91db,194,3
a77b769431c92360,195,2
bc0e1c0e735985d1,196,2
ff36da51d545e5bd,197,2
fe9d589a2ccb6151,198,0
1ce1bd07c95f70a4,199,0
85c5c78fb66af4cd,200,1
bb0dbdf06fb2d059,201,2
cead0ff3ce2081c9,202,1
de8f224f02947f3d,203,4
5fa95fdf8c96f484,204,2
3e667c679da3f312,205,1
8ff839ffa562d15a,206,4
24f7237e2fa092e3,207,0
fbfa1532d7785e8e,208,0
6b3ec531942b1e38,209,0
16e9e98bffe3840e,210,4
d520d76a0316c42b,211,1
59e2e1b239a791a0,212,2
23a713432f5186da,213,2
1ae5d41e45820732,214,4
dd08a94dc44394df,215,4
85a8f45055435734,216,0
67cb5369f645fe78,217,2
2815c3380aced33e,218,0
79d40832a5911c98,219,4
a09b12736ccdca8d,220,3
35327f705a907e9e,221,0
020855798ddb765e,222,0
f5b33a53ff33a788,223,1
d15b6f5a3d218402,224,3
84fea0fedc63b0e8,225,2
01374ef6db807619,226,3
c314ecf54ab16d55,227,4
042cdeb88e4a610a,228,4
9d66233d81d674df,229,3
05edee812041de7e,230,3
1f13bf61a1ba478c,231,0
5d2b84face545617,232,0
39425de37597375d,233,4
1ffe705acf2cbc69,234,3
703f2a8a1d5b7ff4,235,4
d3243c7a55d57012,236,2
f6b9c09d603b872a,237,0
1a460c486f48822b,238,4
cd816ad2f04d57da,239,2
cedacea6f35385ae,240,4
aa7ae41ef4f75cdc,241,0
b72db72c30da514d,242,3
e60ad2c62946ac35,243,1
ba5a3cc66630ae4e,244,2
4d0891a5c53d2d18,245,3
7878a915971114cb,246,4
af63b3d640b11ea2,247,2
147115dcc741085d,248,4
958803a62cb75d24,249,3
4784ae0acc14693a,250,2
2172f3e213d73931,251,1
93156e04bf00797a,252,0
1d00b01c17f7c607,253,4
bbbbe94ac82a8292,254,1
9145d03a9101087b,255,2
5dc0327848f9827c,256,2
c9febf3f60daca2f,257,0
f76addc861df1409,258,1
7cfe8cf69b420648,259,2
e000cbdda1d57e1c,260,2
c95b111ed539cc9d,261,0
6eac1ec01198f5fc,262,2
a69096dd5c42be21,263,0
3cdfc940fb9b177c,264,2
a9d6fb598568f2d6,265,0
2babc7b47461e7cf,266,3
15c4ea63b429363b,267,4
1836c0ff76a1353f,268,4
581de2eebe99ddd8,269,1
5cfd760d03b955ce,270,2
460a68047efe2b54,271,3
22fe8a74d615ca13,272,2
24f57382cc2a3f3d,273,0
71f74c4a6ae16434,274,0
d78c44ff8932ed4e,275,2
701f65a5ced338b5,276,1
210f0e6a75403927,277,2
e85b7f19487a45c9,278,4
4f584e968bf0d3bf,279,4
85e362ebabc7ab87,280,0
eb6a3f4fda1671b8,281,0
800d7df0a14c4729,282,0
5ce2c04ba1824f6c,283,0
44b863994364185a,284,3
6edecbf6de8832bc,285,1
75e052bbeb1d9eb3,286,4
4370c6a88246d43c,287,0
3c73d74a2649aa22,288,1
55520df34d47f2de,289,0
e79962b97317a014,290,4
e580383f8fccd35d,291,4
5188ba5a9c44d5f2,292,2
af45f88a1b2c76c2,293,4
0948b1c341fe1146,294,2
408e5baa918471eb,295,2
10b00e5ed4050514,296,3
79cb1478a51f480f,297,3
7b0d284fc58339d5,298,1
acb1d1212c6bb2b1,299,4
92e5ebdb73f5a149,300,3
34374e84229dca16,301,2
25cdd6fc57cba9c0,302,3
b469250c1b7960f8,303,1
69a2a2b802d12ae0,304,3
b9d4333f010c6d4d,305,4
268a9eefabcdf465,306,3
3b060c9885bb4241,307,0
22236853b7860606,308,2
b6d6ae0bf6cfceaf,309,4
9e1a3d7a2597867f,310,0
4cb553f765c57df0,311,2
024a1ff8abc7a95a,312,2
128b04cd18c27c64,313,2
010237bb99e0343e,314,2
d01f2e44191cabe9,315,4
98d535dee925e0c6,316,2
cbb668572734c19b,317,1
e614c5f85a240715,318,2
89523f3a8ee25b80,319,1
08015e8a1ba0f852,320,2
2aabd1c8a5ce9a88,321,2
667924e8058d648c,322,1
83457bbe93882674,323,4
7b3d54ec578a527c,324,0
2ac60443dd54af64,325,3
5c1063eb48b5fbed,326,2
261ba77efccd1f6a,327,0
71e8825d41c52e1d,328,0
7fa8d9fdbc9d1a04,329,1
98249eda7379c952,330,4
6679b5a20b65450d,331,2
c7de5ba36819959c,332,3
ac17b1ac5cc97788,333,4
4541c8a4e90c4ba4,334,1
babe21710bb1a5ad,335,3
fca24a9df8400668,336,4
915b9602ad693501,337,1
037226db412a041b,338,4
4a1aca7fcff112c6,339,3
2ecabd510f7bbeab,340,2
ea61bd9eae491c00,341,0
b9d6d29ac2c85716,342,1
dac09f6d0dd7ca91,343,2
5bd09a94fa3fee59,344,4
da0541dd3aa89d3e,345,0
5202e1c84e64d60a,346,4
276d614e43109308,347,1
518c17971bf0c6b8,348,3
2172dda71a94bc70,349,0
edf72df5f92d8d0d,350,3
3e81ced2a6bb1986,351,2
ba71757c582eb8ec,352,4
455b1fa509277a7c,353,2
378a551c96771a04,354,0
70b96eec3fbc89ab,355,2
b3c4c604d905e068,356,2
d6bc242d51c1559f,357,1
999725cd006aa997,358,4
0513a19e5896f267,359,4
86c32519a7e5f348,360,1
e0e373d3bdb98ca9,361,1
2abae9793b92a309,362,3
beab83080bd296cd,363,3
61180ede2ff13d03,364,3
c8eb8f488913de01,365,3
ecd184d0866c0f5f,366,2
57ca16dcc16755c5,367,0
de62a892be7db02d,368,3
ac238682ab6ad8b3,369,0
4c1eef8118fd1604,370,2
9339b94a9c168731,371,0
d257c028f2fa7890,372,2
5ca879c6b65674f3,373,4
8df4be9a06ffb2ec,374,2
52a5fcaeb3f5887b,375,0
b3a3c05655f04d95,376,1
f8569f8d80f12f9a,377,1
af424aed735fe950,378,3
18415832a3ec959f,379,0
e9daa663fefe30d7,380,3
91e2868a0bca760f,381,4
065f5d2fea973be7,382,0
df7b0e12f7a35fcb,383,4
a0e2ed9fd29f2289,384,0
07dede42a8858790,385,2
1fb4251303effb74,386,4
8dd88d3c13a30bc3,387,3
843d4c77f62dfd36,388,2
4c728e5b34ef2cc0,389,1
023a167981c0696f,390,4
d97a9d6b84c4d207,391,4
014c38a5608e7e05,392,1
5c20083f1ff952bd,393,1
29cbd3f75b4cb20f,394,3
aa0debea9f96a8cc,395,1
3385bd1c3a4c1185,396,2
f9bbe50c6496c600,397,0
348d11ef1b0cfc78,398,0
e59bd8a23e595875,399,0
c9351dc394acc364,400,0
8124ac59b3a699b6,401,0
ca0636cac6ac91d9,402,4
367c40b3cd5f3e13,403,3
4dbc5bff3d4d0c8c,404,4
64a28d34f971fd2b,405,3
3588b3ec7a3ab5f3,406,3
43be31bfec116ed3,407,2
110c8a1f3759b7cb,408,3
74314283c1b03aa6,409,1
ef45b74f876b6e00,410,0
b797b8badf6a7b54,411,1
9950b785d2b3c1f5,412,2
3712b2218c91e0f5,413,3
ea5c46c721127624,414,2
45e6e44c48049f91,415,0
cdfcf14e7251feb4,416,2
abc93b4e20972218,417,0
0bbc12d4ca18e003,418,1
860f0fc3b0f74f4b,419,1
f45f4084bed79b7a,420,3
9d8ef56f1719c8df,421,3
136e96600e636fd9,422,2
d78c9979b0759440,423,2
cad3d46345d2035f,424,3
5ae9fb01c61d7241,425,2
be330e12e03bf414,426,1
790d2503e168aa27,427,2
401d4d2428535925,428,1
f87e524318fa31e5,429,0
fc2f8f3c7e4f6f2f,430,4
8a652d827436ff97,431,1
502964bfcfd74842,432,4
64453dddab80eefb,433,3
8c3cea118d45b60a,434,4
1fbaabc2a3c138c0,435,0
e6f68b74f8624a54,436,2
c9a65e4fba142c47,437,0
a466ba2134fd0059,438,4
3cf7749706a75eab,439,1
6b7e22e77d533cee,440,4
7db683bf41bc500c,441,0
69d4285a78c1075b,442,3
9a41c07b20131606,443,1
6dc4b05b97e5d431,444,0
8a0884c69ba4b40b,445,1
b6b7652b0b2130be,446,4
1a57f59c6c7ef9a9,447,0
0b821b3020b0b179,448,4
0202c375ec4447dd,449,4
cc4d623302d5c94a,450,1
9fc4f86e5908dffe,451,4
f74ab7423af6af4e,452,0
74fbe3be62c4e247,453,4
abd465e1bb6b97cc,454,0
c9283a448acdc520,455,1
fe609012b78c0c5e,456,4
c3003cd1afe292b3,457,2
b70a9a8f36bac478,458,4
2e023ca643d64fb3,459,2
6f68b85db0332c91,460,0
abbad1acd5aa59ce,461,4
2c30b9bf3e939130,462,4
61f8ec76cf890b2a,463,3
4ec955780952d9e6,464,0
e6a064799a3a1f3b,465,0
b125c2cf2dea4061,466,1
ea94a407340f7809,467,3
9333e05e93f8f8f2,468,0
c32b34cdc985e1d5,469,3
e8f0d14f31f86218,470,1
f3909c90ae6bb9b4,471,3
f42460ecf43b59dd,472,1
4b2765bbfe3ebad0,473,0
9f04ab61cff6e50f,474,1
ece264de53a5eacb,475,3
83773f799afe7db7,476,1
a9aba06a78fedcb4,477,4
105d38d3299721ea,478,3
d23034b62e00df33,479,1
f52036d15afc91f6,480,3
517047bafb447b57,481,0
82b38753b62fe12f,482,1
536b6414cbad69ed,483,4
1844b45b9f477868,484,3
8243d6ddbb761260,485,1
00733e96947a3b8e,486,4
196cb77dc589b177,487,1
a7284c61adf8c4bb,488,0
df24d6a6eef1087f,489,2
6ec1048a0616acd8,490,0
2564a45ac63e85ed,491,1
cadce3b304612269,492,3
ead21573860bf377,493,2
4413192eccc16ca6,494,3
27371c35db961645,495,3
1e34b4d223ee3def,496,0
ffd8dba473a671c3,497,3
e360970b727042a8,498,1
b180221a581a50e2,499,4
9ff6f8544bb33f31,500,1
52357aa955f34c37,501,0
c9013f0bedcd7521,502,0
54b57d1dd3a53c2c,503,2
a5b400fc4d475737,504,3
107ee2723c76a797,505,2
e9d3215d89f1cf0a,506,3
d347ee35ab9a3a97,507,2
c124227b5366afd9,508,1
ff2adf1a4b05d58f,509,3
ecb2241d7105adbc,510,2
d83894c1ec0f5327,511,0
bee5c2935a6ba05d,512,1
339fa0cdaf55c216,513,0
0997c4d4a99a75df,514,4
341a8a95d2755990,515,1
ed5bdd9181c92a93,516,1
b22408d04ad4dcc5,517,0
268da9d9a2fea50e,518,1
33069df206aac1c4,519,4
a74bd11ffa8fc667,520,2
f2de618c2a2162e2,521,4
cdbc2008e7450993,522,4
1e272cfae6ef09c2,523,1
9156e0e67e1bcfcf,524,0
50d449d2caa8f901,525,2
2e8a8d2d81fccb0e,526,1
dcf114e41415d39c,527,1
aa8361b30b97724a,528,2
81884c9901d3ca59,529,1
751377f15109207a,530,4
d9dd05c5a618e277,531,3
f9b93019389a90f0,532,4
d3fcbfde7be41ffa,533,1
8d7bff488908c5bb,534,0
0e3a7d6ab5c2523c,535,1
70711bc7ea349310,536,2
18497043e5f0be99,537,2
8398d1f88205b8d1,538,1
11a14f0648c36e23,539,2
73fd1111e2de15d4,540,3
3c0eb13a7527244d,541,1
17267447a3f51379,542,2
c7db19958a27cfb0,543,2
fdd8c8b2a96ab177,544,2
a6a156d7f424e004,545,2
106e795ff022765d,546,3
70dbe0d47ebe9fe7,547,0
10da4a458c971e30,548,1
d5bc7e579aaef9fd,549,0
9e220fac2f9b0733,550,1
1df736f3528ced59,551,0
5d9e46694659b21d,552,2
979ca7af0314efa9,553,3
224640e9342360eb,554,2
880e68a187b186fe,555,3
b62206d81dd0fb93,556,3
a1c164eb9883e244,557,2
9e8380eb0dc95dc5,558,4
ba0040fe3b75f8af,559,3
9b80f9bd8e95d9cd,560,3
0478094f6aa48635,561,4
5bd090ebafb5d18d,562,0
7c3ed58862faf0a0,563,3
c36ad27873c076ce,564,1
daf36a8a0323b9de,565,0
4dc99320b79a02fb,566,1
34ea008e642877d9,567,2
fcb167af3af4f9f8,568,4
b84acf59b896eb86,569,2
ea1d9ff59ce3f32d,570,4
5fa3901c4848c4e5,571,1
f5060348e44e27e1,572,4
08c423b10b3c9896,573,3
f8ff5374273ff08f,574,2
cd6bd3b10ccd8072,575,3
438f4a7566c90d1d,576,0
b7b2cc9819a74e44,577,1
bbf7498b709f205f,578,0
2f2a99208253bf24,579,0
8234c1c80304a95a,580,0
dd0347f6aab9c3b3,581,4
2b3e7eb75f149507,582,1
cccc59f8abcfcc6a,583,2
818b4d7a5eb3def5,584,4
c19be679297efb09,585,3
0d1aeaea1e6ea0ca,586,2
49b50d22e6dab4b4,587,3
f212e87443ee0d44,588,4
eed96069f861ec99,589,0
f3750dddcc6bba68,590,2
8cde65bca18e573c,591,1
1338fce989a121a2,592,4
4e498222e264df09,593,0
007aa7a7dd9778e9,594,2
f79113aa8b91cdd8,595,1
0acdc9222b984578,596,3
6a15b0d2ff640076,597,3
2624f7fb4c19b154,598,4
059a5e0a49357a5e,599,1
41e5d2da5736b76d,600,0
b26f3dbba1636636,601,3
2bafaa9c7e064a45,602,3
5f6986f2a33edb07,603,3
049ff1e703bc8af6,604,0
36d8be4f5a371e8a,605,4
3b903ee6826daaab,606,4
1b76066d3c6a17b0,607,3
9b9f8f737f632966,608,3
dd11396261167f50,609,1
629b307ece1b424b,610,2
3f28f4f45c6527ce,611,0
7e1041cf3d7a8d74,612,4
080d0f5515a0044a,613,1
8a7f0bad10cf0e57,614,4
5a4be2568124e4f0,615,1
657f89c11e89203c,616,1
b5935ef1caf31733,617,4
9e99958e79ab2f7f,618,0
9d79d19fd280df3f,619,3
4a7195bf986ee152,620,1
6b749e1002f31fdd,621,4
2218f5651907e6fe,622,1
88405ea5c1d16ba6,623,0
25d984abbf1fca8b,624,0
8038083f61edd862,625,1
a0b7a0118de85a1d,626,3
cabe3d50199f5c2d,627,2
9735f40071fbde4a,628,0
0ce0f90f769a9580,629,1
3c908a52ae00ff03,630,4
242ccf8c3746b73b,631,4
545932a539e26823,632,3
69b0907dd6bcb9e5,633,0
8a885a033ad463d2,634,3
13e5226f660174f3,635,0
0b6035ce817c5e40,636,3
8f3fc247153fc32e,637,3
50f6bcd8f02b7007,638,0
dd01af72603fc0f5,639,4
357ca12f71ee6082,640,0
6d24a931f3a75e6e,641,0
a364bd010488fb5e,642,2
a96c45bf556d7edc,643,2
dfa15cace71ffaba,644,4
1dccf3cca5200890,645,4
fdee0aea4cbb9448,646,3
31091d174f3b3569,647,1
bdd93600b41f28ee,648,0
5905c7177fa37a4a,649,0
a43450404c574230,650,2
fe87cf26093f263f,651,2
9af4cace287cf691,652,3
d0c2538de05a6d4f,653,2
8191ea30a21b636f,654,2
15971b43a660c76a,655,4
ab410e0aa77dc819,656,0
8c7fd7272162ead1,657,2
1e4dd8832380a4ef,658,2
b5a918faafab9c54,659,2
e40461d619f9e21b,660,3
fd8b72ef58c078a1,661,1
df354b5e24822b9b,662,3
82df3d12691b9795,663,4
98b2d9f88465ff58,664,0
17f8dcedb733c7da,665,4
ea0b1b8993a9c0bf,666,3
68cae0d6b2228438,667,0
e909d0f735514ad1,668,4
6490a5c53df402e4,669,1
1ba3feed240d142f,670,3
b775c2c01b7fd975,671,0
3de6b330fbdfc706,672,4
39b9a1d94cc67474,673,1
c289044cb6d614f6,674,0
08408f212920c24f,675,3
12e6c0c56fab9a63,676,2
413a6565d5d2eb13,677,2
bbe5ac906fc61e4c,678,4
a9cb917402be0e07,679,2
98458b56c8ae0432,680,2
e479d5bb84bdb4fd,681,4
53c7ef9e006fb517,682,2
76dca6a7ed3d56fe,683,4
1703c75e03ed413a,684,1
a3c3f69d929a3e68,685,4
480a3bb500dcdec4,686,2
141d26940721ca5b,687,0
ea1e2618e1ef844f,688,0
e43e9c5f9d43f4dc,689,0
9d1eec15bd74a8f1,690,0
ca5002253e15b7db,691,0
6819fc76d9d61bfc,692,4
ef56ee89d447d04b,693,2
430b0cc35ce2fd82,694,3
6ac64098e0bc586d,695,2
320f0d5d215c54fb,696,2
3a345f53f53a7611,697,0
20781891ebd0d2d0,698,0
e44c7390f5b1e862,699,0
2e6e531086f6b717,700,4
b265770eb799d351,701,1
0a10a1384ac7b5e6,702,0
01ed00a38755c02c,703,1
ab1ff70ff017707c,704,0
d0ad83b99c038474,705,1
ce23a2863e130bec,706,3
b2772e6abb14fb5e,707,2
0d1df65b78ceae44,708,3
8adc6e7dd678b1e8,709,2
f3a9f3a72d313bac,710,3
9c9705cf737e37c5,711,1
067c2a551dbaac82,712,0
340ecab2443b22ec,713,2
312798a9d33cce69,714,4
339b2286beabd8e5,715,3
2d808da0d51c33e5,716,2
c8ae8b9762b81b9c,717,4
cfc4098619bfe1a5,718,1
2b752f6d6297eb2a,719,4
efb6ef604fb56a86,720,1
59fc7875aa46fe22,721,1
5073244678a19d5e,722,3
37cfad9ba15f4391,723,0
6d26d981bc58c64b,724,2
4f5fae76c40ed527,725,2
bdfdefcc6473fd82,726,3
894b748735294d24,727,4
b36bc1ad77b2ba98,728,3
b7bd2b3c201ecc83,729,1
a7d7ae21c9993e1b,730,2
1207c7ac6d94adb2,731,1
718bd0465d3da786,732,3
67127b34b4aa5677,733,3
c996999e1bb90d4f,734,3
c563dd3062a278ea,735,3
7dede9f53f6de66b,736,2
e3d110013927e829,737,3
bec95e183cbddebe,738,3
461056e084953f0b,739,4
32a6f082bd8e6dc5,740,3
e1e6bbfd6681ae46,741,4
001ba1356f70a5f9,742,1
bd5aee854e9beb38,743,2
48ffb681d5b0b7fe,744,2
6bf43aa52e148c75,745,2
110222c65b4df2cf,746,3
eba6354519af2cff,747,3
d8a14e17d689ec99,748,1
9ceb35e7a0789935,749,3
233bb9bd0ec06ccf,750,2
97c21f27dd58632f,751,0
fde0e05cdaca0cb5,752,1
13680804a3973e85,753,4
585a911db2dcdf9d,754,2
0916a10f383d9925,755,2
f0147db811afdc87,756,4
1cbfe4dc84ab62bd,757,2
272ba21fbe9888e7,758,1
2308053657581122,759,4
6e226bfcbd53d2f3,760,2
7ca68ccdc7b8ea94,761,3
202b37dbb9f725a2,762,4
23c9fb7ecfda6d45,763,1
052824159cdc93c6,764,1
655b87889edb070b,765,1
b57996ce25168b96,766,3
4f6cb40892cebaf3,767,3
c3cc335dd0133275,768,0
f1fe86eb588352e2,769,1
4f94adaa69202b49,770,1
591501d9a155156f,771,3
09a3f72e4bc7fbb1,772,1
de073d446fcc6a8c,773,1
98ef6695d2f8c428,774,3
030991bbfdcef61c,775,1
5d4d5b6b8151729b,776,2
fecd8dfad778306b,777,2
8ad3e7155fadb3d4,778,0
c1a2567784e711bd,779,3
e5f4feca4b40222a,780,3
12d58cb62c887dcc,781,0
975389b35bb0c3c3,782,0
adf63e8d9fdb2bd1,783,0
54c36932d72ad9ab,784,3
5c7338330e8c7d11,785,1
a06a98fec21cadc9,786,3
669ed4a98aa1728c,787,3
83e6791376aa34fa,788,4
330cc0d18b706bcb,789,4
526711bda3917786,790,2
a8653eb9a34eaa3b,791,4
3f9f9f4f245301d2,792,3
7d2e1f6223936f2c,793,0
7f203afc5f656d00,794,0
d285bd37c3ea1b03,795,4
d2aba2e0ce44b95b,796,0
68cc43b50bfd9bd5,797,1
a07208f53c1454b5,798,1
f0992ce13d54cb2d,799,1
25f9d3aee47c3ae7,800,0
6fa260ae927a965b,801,1
e4dce0401bf5224d,802,1
a93792e91b166e7d,803,3
529731caaf271774,804,4
5ac68c9b3984fb0b,805,2
67fec7b9aaf8638c,806,0
7c80766101390ea9,807,1
4d8686b8b639f758,808,0
3dd7fa784787065a,809,2
d057658f484e8b7a,810,0
daa3057634955b73,811,3
4c73d70ead398a88,812,0
076aef3785533cc6,813,1
5dac59f9f8e9a441,814,2
f6e3d393eeaacd40,815,3
4d8188041b23e29c,816,4
16e40a751a763991,817,2
1d88cd0d38d832f4,818,1
c03c2c813364d089,819,3
3d0027bdcae6f53b,820,3
77dc5fd4e9db6f60,821,4
2e8352c76770e2cf,822,1
b5aa7a55a15ffe35,823,0
a7164be012948d29,824,4
d4e8500b15bd1a7e,825,3
2ab3a08b99cc012e,826,0
17a10f9ac120bc07,827,0
18829fe4fc98e8c1,828,4
f3a7222c37688861,829,2
0f0cc8234d68d74d,830,0
78d21ce21ae2bf39,831,1
e049e40186500766,832,3
09907dbb8b38dd85,833,3
43c7b66a89219e6c,834,4
31cb0513f5bbbbb0,835,0
8b72275cf39fdd68,836,1
4a9d4382cee39c0d,837,1
31fa70f3bcfdb9b9,838,4
6e3d0dc6a2fc8a68,839,3
f6dc66a5c161dcc1,840,1
e6f0bd7c489d2706,841,0
10bdba4d352122d4,842,1
30dc190d8d49d6fe,843,4
ae0203d6d9fda988,844,4
f9953465e198d374,845,1
33942d78e86d3d92,846,4
cc168f772c351fb6,847,0
a5ce0683343158a4,848,3
c5d7bc85f75dcd92,849,1
40d2497ef66258a8,850,4
3310c340f148b21a,851,2
9bce039fd5a6d772,852,4
2a65133fc46a37c0,853,3
01ba8b88ac6b4ce9,854,4
6ef75867609fbc45,855,2
09e6f96223181db2,856,1
1238f6fdb8d9f48f,857,3
43e9baf7808ec735,858,1
c13c9415c27827be,859,2
79498aad3ad662c8,860,0
0c491d4f1151c0ce,861,2
ab1238e025465ec2,862,3
a3f20e6d9a823064,863,2
7951b3bb66936c75,864,2
d891ec370bd33bb7,865,1
3a9ccf28bef79b81,866,2
d9183f1a2368127c,867,2
16533ea836c87866,868,1
efe65982b86b9449,869,4
6a2d3a8d3262d994,870,0
05e5dfbde0ef99bb,871,4
49dca45e4833d413,872,2
5ff94a76898655f7,873,2
64e49f1ac5d938af,874,0
daaa654823d6bbff,875,1
ee531f92f54f16c3,876,3
dbaa69255067daeb,877,4
94be45d546ab3394,878,0
54aba57d5f19d1a3,879,4
9dfc2f77940c68a1,880,3
cc9d3152f329762e,881,0
93c33fb1cdbf54b8,882,0
567a15f6e01b4fbc,883,3
661e78fffd58225d,884,3
c3b8fbb6925a6911,885,4
a9fb2821b7179e89,886,2
60d1594a6ec34ec5,887,2
df1c1dc02735c908,888,3
