sample_id,row_index,fold
63fa0379fecfd8cc,639,4
ec5dd2d4e5107d3f,640,1
33d3b77d9b211885,641,1
412def6dedf2e16d,642,2
0f9cbecf00b5ea7e,643,3
f124f2e84dad0210,644,0
9ec403d99edf4a3b,645,0
f1af57fccf96f0e7,646,1
4473ac6fabb7000f,647,2
76b120b03696bba5,648,1
5b41d320d7a1dea1,649,1
ba2459e4463a131f,650,4
a724f60949597d3c,651,0
4118ac9a19795c17,652,4
0753a0b4eb85d987,653,0
e8bb6ff099d1589a,654,0
be67568bbd769273,655,2
739bea1327cb37d9,656,1
1d9497f0857803c6,657,0
99419d3535b50b80,658,0
bf54cf63e2a9d449,659,1
04656f3fea239620,660,4
850e959cd70d8eb6,661,4
f2f81449d6c86b3a,662,1
cf588145f6067a13,663,2
a9ef4f3b9375a300,664,0
cd99d3726643690e,665,4
69253beb2b4b9a49,666,4
c46a34a605169e29,667,4
70ee2b0603b96028,668,0
dcaa42c11e647694,669,1
84075763c24fbbea,670,2
78e8a7ef9d94c739,671,3
cb1058a221abab6c,672,2
3344b6ac472cb5cf,673,1
4f88a8e7bb6e25b0,674,0
670e27e798b468a9,675,2
0dcf935ce5d9a046,676,4
fbb81a8375473044,677,2
d477b657000bb9c9,678,2
032e62e964a43f40,679,2
6ad63d3a2a254907,680,0
8aae23430dab7551,681,4
cd07f581978df920,682,3
62ceb955a370558c,683,4
c32a1979364a3f5a,684,4
d2efdc89bf1cd1e2,685,1
3a50cbb891122a41,686,3
86a168ff4af9b1ef,687,0
dfe198ecdab3022a,688,3
5ea11ca46644dbad,689,3
869cbcd988b52e26,690,4
30f0cf5a31310e63,691,1
e6c162b7fa2f7d93,692,0
1b136c2f83de94ce,693,4
67b5719428270b0d,694,1
ea182bbbc3e731fd,695,1
ed8f80a32717a9f7,696,0
3318a2cf80c802be,697,1
60dee2f6928c8d64,698,4
5b99f8dfab7d3b3c,699,2
3029c3a351281fb5,700,2
3fd78b846fda9146,701,0
5763e268eab6ed3a,702,1
19cf3a5e442b8362,703,4
8efa16cfcd57c442,704,0
16be9dc2ca92e54b,705,1
ce0260cb94e8977e,706,2
0a44b7d35a27d879,707,1
a81054d7450f70cb,708,4
0822563b01b5f49d,709,0
822d9c304b63251e,710,0
8232ff0347620fc5,711,2
680d2a1d54cd01bc,712,0
e53cb702c2a295c9,713,4
68c8f020ef5894f5,714,4
bbfc9e4bb36f24c5,715,0
7086e8904fd40677,716,3
e2a7d40f6f8c5dbf,717,1
1645a62f09d73d90,718,4
a42d7db5fad0e30e,719,0
9a0709d640a5e36f,720,0
6c323a099d0f24b6,721,3
12c4e0c7b168391d,722,0
f31242636f2e930a,723,0
11dca2b5403d3ee9,724,0
63e838175e1fde7b,725,0
7c1959a8f0c8353c,726,4
042f74aa0542a05d,727,4
564ae17dd6939dac,728,4
3640d64e7ce537c8,729,2
2f6c70eb232aa9d5,730,4
f318bfe128364866,731,0
fef70a4fbf06c8c9,732,0
41876eb5b273d8ae,733,4
36d4e15a474b96c3,734,0
0bef85bfc53b1b4c,735,3
23713deb778c12e2,736,2
ce4d6994ca80ec2b,737,4
2fd0b215486f72f6,738,4
9561128bc66f797e,739,3
3decc0d0cde682fa,740,0
68cf8bb246926445,741,1
7df7a5a5c59fa6c6,742,1
7977703af82ca790,743,2
ad4ee8bb197b4bb8,744,4
dcd9de0d07a3a765,745,4
6762602226da0a9a,746,1
e3fb64fac631c967,747,4
abda5e7010054d75,748,2
e5a7b5a3f01bb0e3,749,4
0666264f86f54b55,750,0
e5b860252d789130,751,0
adf47a10feb5c7ca,752,3
a34f8bb791314341,753,1
b770ec66a8b478a4,754,4
0ab48d7997a54f59,755,2
69a9bc37b9c5bd13,756,3
4de74a377f4e340e,757,2
e9185e3732ef3d67,758,0
49763a487c0ca714,759,2
32d14a562aa89fa1,760,2
27d159f6708584a7,761,0
cfc0f311863c1232,762,1
b05b7499241cc8fa,763,4
aa9d551c4f361a9f,764,4
6fb15f7b88c523ac,765,2
9e115d6c7ca01651,766,1
1c787971dbe66619,767,1
e59c2ebbf769f5da,768,2
8922026cb8c34a87,769,4
d0a24dad1b9bf7ff,770,0
acf53c6dd64c69e7,771,0
1aa7cd734f431533,772,1
21b6a1e65d849e20,773,1
dc685310c7060232,774,0
674836735691bd56,775,3
21deb40f899369e8,776,1
cfd04661c9967910,777,3
1c070f808cda7d23,778,1
b15ad46f8e82efbe,779,2
64dc31a789530728,780,4
067714f856c7c020,781,2
9c6407eb98d36a2f,782,1
baaf1a883526e69c,783,1
5c116d515173e0c7,784,2
099d909c93db529f,785,1
1031937e7a7dcef2,786,1
cca693684ba4f99d,787,0
6b689196826f03af,788,1
fb9b4930a6e304d0,789,0
cd35eaa9baa5f29d,790,3
e0f6a631a5e15e0e,791,4
61c524ab8b708ec5,792,0
37e2fc5993edb9d7,793,3
21ada4e43815bf1c,794,4
7cfd9395e0c00dc3,795,3
000f7ff5a46d2893,796,3
50852ae69850cce5,797,4
075daac8c78f44a2,798,1
ee86aff1f10eb2f9,799,1
4c34ccc015590c8d,800,4
c90feb7759c151cc,801,0
961cb7dec9fcc49d,802,4
0d84fe0bc40c0cf2,803,0
aed107892298a80b,804,3
d609a572a5837eac,805,4
335a6b56cd9c38e3,806,4
6b21a65375c497c5,807,2
56cb31e54ffc0566,808,3
7f5d6e94bacfa869,809,0
d93aa7594514cf41,810,1
098c5432a6b2ed3f,811,1
9ffd3b7faa41d403,812,2
4ff933259d00bde4,813,2
1475ffa9341bf487,814,0
6db861dbed2bb150,815,2
8ba0b7f36cf75135,816,1
1ef570eadc41b5a4,817,3
cf01c9b2890804ed,818,2
79b662f81f6903e5,819,0
6dc1b02f839e02e5,820,2
555348a1fe0a53aa,821,4
1807fd9caab4dff2,822,0
356179777acf3823,823,4
0e9ac8510d108a66,824,2
0e647e38872a208b,825,2
d609aa6ba5066d6c,826,1
33d75775c318ea64,827,4
5d4362d5f5e8d825,828,0
a92f62dbd621ee9b,829,4
8ed758c3548e364f,830,4
527523b86cb03c96,831,0
31e0bb1b1228996e,832,3
e080867037eb472a,833,3
46fb2175a6b3b78a,834,3
6b59764e8dc727df,835,4
6e01465004fd4ed2,836,2
cb05b5e9d06bd38a,837,1
27414a5bbaca52f9,838,0
069d755138e20ee7,839,0
a46e8b391bdda622,840,4
03c85a601802792a,841,0
86b1953778decb43,842,0
59b2951d9f1e6953,843,2
fd35af00fdcc076f,844,0
1c399003f5bdb0c5,845,2
67a4313ea0ea937a,846,1
b2b5af18d350678b,847,0
11c8b5400f94c79c,848,3
72e2b1e311523c6c,849,3
7269b36447c1855e,850,4
9bb507c606d6eaed,851,1
3d6141e4dc210bb5,852,1
307e0a7fb2758827,853,0
6cb6796cc6de0c2a,854,3
6b57c2d889ae12c1,855,4
a77db5b47d2e52de,856,2
7849142c6200264b,857,4
34d44be5146a3bdd,858,0
b1ce31ca029fa410,859,1
9cda111beb6f927c,860,4
9df393968ab34aae,861,4
fcfd7815b88a4c53,862,4
350fca2ca370d55e,863,2
7cbbfaa55a676d6b,864,2
6ac12e10c7286747,865,0
161789b20a107f9e,866,0
b61f903eb6f1f254,867,3
17d9e6a62208259c,868,4
6722547994d253fa,869,1
9dcb3d6f7150e2cb,870,0
f8ff4041b2f70de2,871,1
2051b53f056c4de6,872,2
c1bf1f276b80d3e8,873,1
b2fbd0079aba570c,874,4
00934fc2d371aecc,875,0
b0e00ee08d59686b,876,0
bb29da4f40f30a12,877,3
c5d66e0b467033cb,878,3
5ae84da53c71e142,879,4
258ae6f5d4bd3d61,880,3
ddaaf817d7f25446,881,2
cbf4f4147f912827,882,4
b09f975d0ec145c7,883,2
5a7174442356c57e,884,2
e4533e9591c86530,885,4
7a24956f447ff89d,886,3
adf524969f08031d,887,3
d23fa0d50cb6b5c9,888,1
ec29a167e2cc32db,889,3
86385eb5de30d401,890,4
cdd462b2f8144ac1,891,0
7fb7a21285d830ee,892,0
